classes;matiere;date;trimestre;sur;coeff;note;eleve_id;prof_id;niveau;niveau_de_classe;note_ponderee
1A;SVT;2024-03-11;Trimestre 2;20;1.0;16.5;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;16.5
1A;SVT;2024-03-11;Trimestre 2;20;1.0;16.0;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;16.0
1A;Anglais;2024-03-11;Trimestre 2;20;2.0;14.0;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;28.0
1A;Hist-Géo/EMC;2024-03-11;Trimestre 2;20;1.0;20.0;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;20.0
1A;SPC;2024-03-13;Trimestre 2;10;1.0;7.5;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;15.0
1A;SPC;2024-03-13;Trimestre 2;13;1.0;10.0;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;15.384615384615385
1A;Mathématiques;2024-03-13;Trimestre 2;20;1.0;9.5;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;9.5
1A;EPS;2024-03-15;Trimestre 2;20;1.0;18.0;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI;wLaK3adgNmfEbAcM2yKRxB2xzndhVK_T02g9h5H3Zo8;lycée;Première;18.0
1A;SPC;2024-03-18;Trimestre 2;20;2.0;6.5;M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;13.0
1A;SPC;2023-12-18;Trimestre 2;10;1.0;4.5;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;9.0
1A;Mathématiques;2023-12-18;Trimestre 2;50;1.0;12.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;4.8
1A;Hist-Géo/EMC;2023-12-18;Trimestre 2;12;1.0;;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;nan
1A;Hist-Géo/EMC;2024-01-05;Trimestre 2;20;1.0;8.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;8.0
1A;Hist-Géo/EMC;2024-01-16;Trimestre 2;20;2.0;9.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;18.0
1A;Français;2024-01-17;Trimestre 2;20;1.0;10.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;10.0
1A;Espagnol;2024-01-23;Trimestre 2;20;1.0;18.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;18.0
1A;Français;2024-01-23;Trimestre 2;20;2.0;9.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;18.0
1A;SPC;2024-01-24;Trimestre 2;20;2.0;10.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;20.0
1A;Mathématiques;2024-01-24;Trimestre 2;10;0.1;2.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;0.4
1A;Espagnol;2024-01-25;Trimestre 2;20;1.0;17.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;17.0
1A;Anglais;2024-01-29;Trimestre 2;10;0.5;7.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;7.0
1A;Mathématiques;2024-02-02;Trimestre 2;30;1.0;8.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;5.333333333333333
1A;Hist-Géo/EMC;2024-02-04;Trimestre 2;10;1.0;6.75;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;13.5
1A;Espagnol;2024-02-08;Trimestre 2;20;2.0;19.5;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;39.0
1A;Mathématiques;2024-02-15;Trimestre 2;10;0.1;5.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;1.0
1A;SPC;2024-02-16;Trimestre 2;11;1.0;2.25;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;4.090909090909091
1A;Arabe;2024-02-16;Trimestre 2;20;2.0;;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;nan
1A;Arabe;2024-02-16;Trimestre 2;20;1.0;;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;nan
1A;Anglais;2024-02-18;Trimestre 2;20;2.0;14.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;28.0
1A;Hist-Géo/EMC;2024-02-18;Trimestre 2;20;2.0;5.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;10.0
1A;SPC;2024-02-19;Trimestre 2;20;2.0;10.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;20.0
1A;Arabe;2024-02-21;Trimestre 2;20;2.0;;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;nan
1A;Arabe;2024-02-23;Trimestre 2;20;2.0;;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;nan
1A;Français;2024-02-27;Trimestre 2;20;1.0;5.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;5.0
1A;Français;2024-02-27;Trimestre 2;20;1.0;10.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;10.0
1A;Hist-Géo/EMC;2024-03-08;Trimestre 2;10;1.0;5.5;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;11.0
1A;SVT;2024-03-11;Trimestre 2;20;1.0;17.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;17.0
1A;SVT;2024-03-11;Trimestre 2;20;1.0;16.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;16.0
1A;Anglais;2024-03-11;Trimestre 2;20;2.0;18.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;36.0
1A;Hist-Géo/EMC;2024-03-11;Trimestre 2;20;1.0;12.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;12.0
1A;SPC;2024-03-13;Trimestre 2;10;1.0;;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;nan
1A;SPC;2024-03-13;Trimestre 2;13;1.0;3.5;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;5.384615384615384
1A;Mathématiques;2024-03-13;Trimestre 2;20;1.0;7.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;7.0
1A;EPS;2024-03-15;Trimestre 2;20;1.0;17.0;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;wLaK3adgNmfEbAcM2yKRxB2xzndhVK_T02g9h5H3Zo8;lycée;Première;17.0
1A;SPC;2024-03-18;Trimestre 2;20;2.0;7.5;DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;15.0
1A;SPC;2023-12-18;Trimestre 2;10;1.0;7.75;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;15.5
1A;Mathématiques;2023-12-18;Trimestre 2;50;1.0;20.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;8.0
1A;Français;2024-01-17;Trimestre 2;20;1.0;;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;nan
1A;Espagnol;2024-01-23;Trimestre 2;20;1.0;10.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;10.0
1A;Français;2024-01-23;Trimestre 2;20;2.0;7.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;14.0
1A;SPC;2024-01-24;Trimestre 2;20;2.0;7.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;14.0
1A;Mathématiques;2024-01-24;Trimestre 2;10;0.1;1.5;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;0.30000000000000004
1A;Espagnol;2024-01-25;Trimestre 2;20;1.0;17.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;17.0
1A;Anglais;2024-01-29;Trimestre 2;10;0.5;;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;nan
1A;Arabe;2024-01-30;Trimestre 2;20;1.0;15.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;15.0
1A;Anglais;2024-01-31;Trimestre 2;20;2.0;13.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;lycée;Première;26.0
1A;Mathématiques;2024-02-02;Trimestre 2;30;1.0;10.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;6.666666666666666
1A;Hist-Géo/EMC;2024-02-04;Trimestre 2;10;1.0;3.5;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;7.0
1A;Espagnol;2024-02-08;Trimestre 2;20;2.0;19.5;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;39.0
1A;Anglais;2024-02-14;Trimestre 2;20;1.0;17.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;lycée;Première;17.0
1A;Mathématiques;2024-02-15;Trimestre 2;10;0.1;8.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;1.6
1A;SPC;2024-02-16;Trimestre 2;11;1.0;3.25;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;5.909090909090909
1A;Anglais;2024-02-18;Trimestre 2;20;2.0;11.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;22.0
1A;Hist-Géo/EMC;2024-02-18;Trimestre 2;20;2.0;7.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;14.0
1A;SPC;2024-02-19;Trimestre 2;20;2.0;;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;nan
1A;HG Arabe;2024-02-19;Trimestre 2;20;1.0;14.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;lycée;Première;14.0
1A;HG Arabe;2024-02-20;Trimestre 2;20;1.0;16.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;lycée;Première;16.0
1A;HG Arabe;2024-02-20;Trimestre 2;20;1.0;17.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;lycée;Première;17.0
1A;Anglais;2024-02-21;Trimestre 2;20;1.0;17.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;lycée;Première;17.0
1A;Arabe;2024-02-22;Trimestre 2;20;1.0;15.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;15.0
1A;Français;2024-02-27;Trimestre 2;20;1.0;6.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;6.0
1A;Français;2024-02-27;Trimestre 2;20;1.0;7.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;7.0
1A;SVT;2024-03-11;Trimestre 2;20;1.0;18.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;18.0
1A;SVT;2024-03-11;Trimestre 2;20;1.0;15.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;15.0
1A;Anglais;2024-03-11;Trimestre 2;20;2.0;6.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;12.0
1A;Hist-Géo/EMC;2024-03-11;Trimestre 2;20;1.0;17.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;17.0
1A;SPC;2024-03-13;Trimestre 2;10;1.0;9.25;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;18.5
1A;SPC;2024-03-13;Trimestre 2;13;1.0;9.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;13.846153846153847
1A;Mathématiques;2024-03-13;Trimestre 2;20;1.0;6.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;6.0
1A;EPS;2024-03-15;Trimestre 2;20;1.0;17.0;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;wLaK3adgNmfEbAcM2yKRxB2xzndhVK_T02g9h5H3Zo8;lycée;Première;17.0
1A;Hist-Géo/EMC;2024-03-16;Trimestre 2;20;1.0;14.5;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;14.5
1A;SPC;2024-03-18;Trimestre 2;20;2.0;7.5;iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;15.0
1A;SPC;2023-12-18;Trimestre 2;10;1.0;9.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;18.0
1A;Mathématiques;2023-12-18;Trimestre 2;50;1.0;35.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;14.0
1A;Hist-Géo/EMC;2023-12-18;Trimestre 2;12;1.0;8.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;13.333333333333332
1A;Hist-Géo/EMC;2024-01-05;Trimestre 2;20;1.0;14.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;14.0
1A;Hist-Géo/EMC;2024-01-16;Trimestre 2;20;2.0;15.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;30.0
1A;Français;2024-01-17;Trimestre 2;20;1.0;13.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;13.0
1A;Espagnol;2024-01-23;Trimestre 2;20;1.0;15.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;15.0
1A;Français;2024-01-23;Trimestre 2;20;2.0;13.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;26.0
1A;SPC;2024-01-24;Trimestre 2;20;2.0;12.5;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;25.0
1A;Mathématiques;2024-01-24;Trimestre 2;10;0.1;2.5;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;0.5
1A;Espagnol;2024-01-25;Trimestre 2;20;1.0;16.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;16.0
1A;Anglais;2024-01-29;Trimestre 2;10;0.5;10.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;10.0
1A;Mathématiques;2024-02-02;Trimestre 2;30;1.0;13.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;8.666666666666668
1A;Hist-Géo/EMC;2024-02-04;Trimestre 2;10;1.0;8.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;16.0
1A;Espagnol;2024-02-08;Trimestre 2;20;2.0;19.5;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;39.0
1A;Mathématiques;2024-02-15;Trimestre 2;10;0.1;8.5;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;1.7000000000000002
1A;SPC;2024-02-16;Trimestre 2;11;1.0;3.5;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;6.363636363636363
1A;Arabe;2024-02-16;Trimestre 2;20;2.0;16.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;32.0
1A;Arabe;2024-02-16;Trimestre 2;20;1.0;16.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;16.0
1A;Anglais;2024-02-18;Trimestre 2;20;2.0;19.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;38.0
1A;Hist-Géo/EMC;2024-02-18;Trimestre 2;20;2.0;17.5;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;35.0
1A;SPC;2024-02-19;Trimestre 2;20;2.0;16.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;32.0
1A;Arabe;2024-02-21;Trimestre 2;20;2.0;15.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;30.0
1A;Arabe;2024-02-23;Trimestre 2;20;2.0;18.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;36.0
1A;Français;2024-02-27;Trimestre 2;20;1.0;14.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;14.0
1A;Français;2024-02-27;Trimestre 2;20;1.0;11.0;0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;11.0
